host_ip,rssi_dbm,dist_m
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-26.00,0.000
172.20.10.4,-25.00,0.000
172.20.10.4,-25.00,0.000
172.20.10.4,-25.00,0.000
172.20.10.4,-25.00,0.000
172.20.10.4,-26.00,0.000
172.20.10.4,-26.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-27.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-29.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
172.20.10.4,-28.00,0.000
