host_ip,rssi_dbm,dist_m
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-35.00,0.000
172.20.10.2,-35.00,0.000
172.20.10.2,-34.00,0.000
172.20.10.2,-34.00,0.000
172.20.10.2,-34.00,0.000
172.20.10.2,-34.00,0.000
172.20.10.2,-34.00,0.000
172.20.10.2,-34.00,0.000
172.20.10.2,-35.00,0.000
172.20.10.2,-35.00,0.000
172.20.10.2,-35.00,0.000
172.20.10.2,-35.00,0.000
172.20.10.2,-35.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-41.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-40.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-39.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-38.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-37.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
172.20.10.2,-36.00,0.000
