event,host_time,src_ip,src_port,key,pi_name,payload_ts,rssi_dbm,agg_mode,agg_N,dist_m,rssi_mean
RAW,1761205329.971,10.128.97.1,41821,A,raspberrypi,1761205333.105,-55.00,,,,
RAW,1761205330.521,10.128.97.1,41821,A,raspberrypi,1761205333.606,-59.80,,,,
RAW,1761205331.033,10.128.97.1,41821,A,raspberrypi,1761205334.107,-59.00,,,,
RAW,1761205331.544,10.128.97.1,41821,A,raspberrypi,1761205334.608,-60.60,,,,
LEG_VAST,1761205331.686,,,A,raspberrypi,,,mean,20,2.000,-54.12
RAW,1761205331.975,10.128.97.1,41821,A,raspberrypi,1761205335.109,-59.60,,,,
RAW,1761205332.571,10.128.97.1,41821,A,raspberrypi,1761205335.610,-53.10,,,,
RAW,1761205332.983,10.128.97.1,41821,A,raspberrypi,1761205336.111,-46.20,,,,
RAW,1761205333.492,10.128.97.1,41821,A,raspberrypi,1761205336.612,-47.00,,,,
RAW,1761205334.016,10.128.97.1,41821,A,raspberrypi,1761205337.113,-52.80,,,,
RAW,1761205334.515,10.128.97.1,41821,A,raspberrypi,1761205337.614,-58.00,,,,
RAW,1761205335.033,10.128.97.1,41821,A,raspberrypi,1761205338.115,-58.00,,,,
RAW,1761205335.540,10.128.97.1,41821,A,raspberrypi,1761205338.616,-55.50,,,,
RAW,1761205335.991,10.128.97.1,41821,A,raspberrypi,1761205339.116,-48.20,,,,
RAW,1761205336.564,10.128.97.1,41821,A,raspberrypi,1761205339.618,-48.40,,,,
RAW,1761205337.077,10.128.97.1,41821,A,raspberrypi,1761205340.118,-50.50,,,,
RAW,1761205337.589,10.128.97.1,41821,A,raspberrypi,1761205340.619,-52.20,,,,
RAW,1761205337.998,10.128.97.1,41821,A,raspberrypi,1761205341.120,-54.00,,,,
RAW,1761205338.511,10.128.97.1,41821,A,raspberrypi,1761205341.621,-51.70,,,,
LEG_VAST,1761205338.725,,,A,raspberrypi,,,mean,20,2.500,-54.03
RAW,1761205339.021,10.128.97.1,41821,A,raspberrypi,1761205342.122,-47.20,,,,
RAW,1761205339.537,10.128.97.1,41821,A,raspberrypi,1761205342.623,-47.40,,,,
RAW,1761205340.052,10.128.97.1,41821,A,raspberrypi,1761205343.124,-50.40,,,,
RAW,1761205340.558,10.128.97.1,41821,A,raspberrypi,1761205343.625,-51.00,,,,
RAW,1761205341.070,10.128.97.1,41821,A,raspberrypi,1761205344.126,-49.60,,,,
RAW,1761205341.579,10.128.97.1,41821,A,raspberrypi,1761205344.627,-53.70,,,,
RAW,1761205342.093,10.128.97.1,41821,A,raspberrypi,1761205345.128,-61.40,,,,
RAW,1761205342.502,10.128.97.1,41821,A,raspberrypi,1761205345.629,-56.60,,,,
RAW,1761205343.013,10.128.97.1,41821,A,raspberrypi,1761205346.130,-53.20,,,,
RAW,1761205343.527,10.128.97.1,41821,A,raspberrypi,1761205346.630,-55.00,,,,
RAW,1761205343.999,10.128.97.1,41821,A,raspberrypi,1761205347.131,-56.20,,,,
RAW,1761205344.550,10.128.97.1,41821,A,raspberrypi,1761205347.632,-59.70,,,,
RAW,1761205345.063,10.128.97.1,41821,A,raspberrypi,1761205348.133,-57.20,,,,
RAW,1761205345.621,10.128.97.1,41821,A,raspberrypi,1761205348.634,-55.10,,,,
RAW,1761205346.087,10.128.97.1,41821,A,raspberrypi,1761205349.135,-55.20,,,,
RAW,1761205346.597,10.128.97.1,41821,A,raspberrypi,1761205349.636,-54.30,,,,
LEG_VAST,1761205346.676,,,A,raspberrypi,,,mean,20,3.000,-53.58
RAW,1761205347.008,10.128.97.1,41821,A,raspberrypi,1761205350.137,-56.00,,,,
RAW,1761205347.628,10.128.97.1,41821,A,raspberrypi,1761205350.638,-57.00,,,,
RAW,1761205348.155,10.128.97.1,41821,A,raspberrypi,1761205351.139,-55.70,,,,
RAW,1761205348.581,10.128.97.1,41821,A,raspberrypi,1761205351.640,-54.20,,,,
RAW,1761205349.055,10.128.97.1,41821,A,raspberrypi,1761205352.141,-51.80,,,,
RAW,1761205349.604,10.128.97.1,41821,A,raspberrypi,1761205352.638,-53.60,,,,
RAW,1761205350.079,10.128.97.1,41821,A,raspberrypi,1761205353.142,-62.60,,,,
RAW,1761205350.601,10.128.97.1,41821,A,raspberrypi,1761205353.643,-65.00,,,,
RAW,1761205351.106,10.128.97.1,41821,A,raspberrypi,1761205354.148,-65.20,,,,
RAW,1761205351.503,10.128.97.1,41821,A,raspberrypi,1761205354.649,-63.20,,,,
RAW,1761205352.004,10.128.97.1,41821,A,raspberrypi,1761205355.150,-60.80,,,,
RAW,1761205352.536,10.128.97.1,41821,A,raspberrypi,1761205355.650,-63.80,,,,
LEG_VAST,1761205352.687,,,A,raspberrypi,,,mean,20,3.500,-57.74
RAW,1761205353.050,10.128.97.1,41821,A,raspberrypi,1761205356.152,-61.30,,,,
RAW,1761205353.560,10.128.97.1,41821,A,raspberrypi,1761205356.653,-60.20,,,,
RAW,1761205354.075,10.128.97.1,41821,A,raspberrypi,1761205357.154,-58.50,,,,
RAW,1761205354.584,10.128.97.1,41821,A,raspberrypi,1761205357.654,-58.50,,,,
RAW,1761205355.106,10.128.97.1,41821,A,raspberrypi,1761205358.156,-55.20,,,,
RAW,1761205355.608,10.128.97.1,41821,A,raspberrypi,1761205358.656,-52.10,,,,
RAW,1761205356.121,10.128.97.1,41821,A,raspberrypi,1761205359.157,-57.70,,,,
RAW,1761205356.530,10.128.97.1,41821,A,raspberrypi,1761205359.658,-62.00,,,,
RAW,1761205357.044,10.128.97.1,41821,A,raspberrypi,1761205360.159,-61.60,,,,
RAW,1761205357.659,10.128.97.1,41821,A,raspberrypi,1761205360.660,-62.20,,,,
RAW,1761205358.066,10.128.97.1,41821,A,raspberrypi,1761205361.161,-59.00,,,,
RAW,1761205358.579,10.128.97.1,41821,A,raspberrypi,1761205361.662,-53.50,,,,
RAW,1761205359.101,10.128.97.1,41821,A,raspberrypi,1761205362.163,-54.40,,,,
RAW,1761205359.610,10.128.97.1,41821,A,raspberrypi,1761205362.664,-57.10,,,,
RAW,1761205360.121,10.128.97.1,41821,A,raspberrypi,1761205363.165,-59.40,,,,
RAW,1761205360.668,10.128.97.1,41821,A,raspberrypi,1761205363.666,-57.00,,,,
LEG_VAST,1761205361.022,,,A,raspberrypi,,,mean,20,4.000,-59.14
RAW,1761205361.045,10.128.97.1,41821,A,raspberrypi,1761205364.167,-53.20,,,,
RAW,1761205361.552,10.128.97.1,41821,A,raspberrypi,1761205364.667,-53.60,,,,
RAW,1761205362.062,10.128.97.1,41821,A,raspberrypi,1761205365.169,-54.00,,,,
RAW,1761205362.620,10.128.97.1,41821,A,raspberrypi,1761205365.670,-58.00,,,,
RAW,1761205363.086,10.128.97.1,41821,A,raspberrypi,1761205366.171,-58.90,,,,
RAW,1761205363.597,10.128.97.1,41821,A,raspberrypi,1761205366.672,-56.30,,,,
RAW,1761205364.108,10.128.97.1,41821,A,raspberrypi,1761205367.173,-59.60,,,,
RAW,1761205364.832,10.128.97.1,41821,A,raspberrypi,1761205367.674,-60.40,,,,
RAW,1761205365.300,10.128.97.1,41821,A,raspberrypi,1761205368.175,-57.20,,,,
RAW,1761205366.088,10.128.97.1,41821,A,raspberrypi,1761205368.676,-59.40,,,,
RAW,1761205366.088,10.128.97.1,41821,A,raspberrypi,1761205369.177,-58.00,,,,
RAW,1761205366.565,10.128.97.1,41821,A,raspberrypi,1761205369.678,-59.80,,,,
RAW,1761205367.077,10.128.97.1,41821,A,raspberrypi,1761205370.179,-60.20,,,,
RAW,1761205367.590,10.128.97.1,41821,A,raspberrypi,1761205370.680,-58.20,,,,
LEG_VAST,1761205367.723,,,A,raspberrypi,,,mean,20,4.500,-57.36
RAW,1761205368.105,10.128.97.1,41821,A,raspberrypi,1761205371.181,-53.50,,,,
RAW,1761205368.615,10.128.97.1,41821,A,raspberrypi,1761205371.682,-53.10,,,,
RAW,1761205369.127,10.128.97.1,41821,A,raspberrypi,1761205372.183,-60.10,,,,
RAW,1761205369.639,10.128.97.1,41821,A,raspberrypi,1761205372.684,-63.00,,,,
RAW,1761205370.149,10.128.97.1,41821,A,raspberrypi,1761205373.185,-61.40,,,,
