event,host_time,src_ip,src_port,key,pi_name,payload_ts,rssi_dbm,agg_mode,agg_N,dist_m,rssi_mean
RAW,1761204635.232,10.128.97.90,41000,A,raspberrypi,1761204638.300,-33.40,,,,
RAW,1761204635.767,10.128.97.90,41000,A,raspberrypi,1761204638.801,-30.20,,,,
RAW,1761204636.256,10.128.97.90,41000,A,raspberrypi,1761204639.302,-31.20,,,,
RAW,1761204636.769,10.128.97.90,41000,A,raspberrypi,1761204639.802,-31.60,,,,
RAW,1761204637.280,10.128.97.90,41000,A,raspberrypi,1761204640.300,-32.20,,,,
RAW,1761204637.792,10.128.97.90,41000,A,raspberrypi,1761204640.804,-32.60,,,,
RAW,1761204638.200,10.128.97.90,41000,A,raspberrypi,1761204641.304,-32.00,,,,
RAW,1761204638.713,10.128.97.90,41000,A,raspberrypi,1761204641.805,-32.20,,,,
RAW,1761204639.227,10.128.97.90,41000,A,raspberrypi,1761204642.305,-33.00,,,,
RAW,1761204639.743,10.128.97.90,41000,A,raspberrypi,1761204642.806,-36.70,,,,
RAW,1761204640.251,10.128.97.90,41000,A,raspberrypi,1761204643.306,-37.50,,,,
LEG_VAST,1761204640.445,,,A,raspberrypi,,,mean,20,1.000,-31.15
RAW,1761204640.774,10.128.97.90,41000,A,raspberrypi,1761204643.807,-37.70,,,,
RAW,1761204641.196,10.128.97.90,41000,A,raspberrypi,1761204644.308,-36.40,,,,
RAW,1761204641.690,10.128.97.90,41000,A,raspberrypi,1761204644.808,-30.90,,,,
RAW,1761204642.299,10.128.97.90,41000,A,raspberrypi,1761204645.309,-29.20,,,,
RAW,1761204642.807,10.128.97.90,41000,A,raspberrypi,1761204645.809,-30.40,,,,
RAW,1761204643.219,10.128.97.90,41000,A,raspberrypi,1761204646.307,-33.40,,,,
RAW,1761204643.731,10.128.97.90,41000,A,raspberrypi,1761204646.810,-34.70,,,,
RAW,1761204644.272,10.128.97.90,41000,A,raspberrypi,1761204647.311,-30.80,,,,
RAW,1761204644.759,10.128.97.90,41000,A,raspberrypi,1761204647.812,-28.70,,,,
RAW,1761204645.269,10.128.97.90,41000,A,raspberrypi,1761204648.312,-29.70,,,,
RAW,1761204645.782,10.128.97.90,41000,A,raspberrypi,1761204648.813,-38.20,,,,
RAW,1761204646.294,10.128.97.90,41000,A,raspberrypi,1761204649.313,-41.00,,,,
RAW,1761204646.804,10.128.97.90,41000,A,raspberrypi,1761204649.814,-41.00,,,,
RAW,1761204647.215,10.128.97.90,41000,A,raspberrypi,1761204650.315,-40.80,,,,
RAW,1761204647.724,10.128.97.90,41000,A,raspberrypi,1761204650.815,-35.20,,,,
RAW,1761204648.236,10.128.97.90,41000,A,raspberrypi,1761204651.316,-31.80,,,,
LEG_VAST,1761204648.303,,,A,raspberrypi,,,mean,20,1.500,-34.46
RAW,1761204648.752,10.128.97.90,41000,A,raspberrypi,1761204651.816,-36.60,,,,
RAW,1761204649.289,10.128.97.90,41000,A,raspberrypi,1761204652.314,-36.30,,,,
RAW,1761204649.773,10.128.97.90,41000,A,raspberrypi,1761204652.817,-34.50,,,,
RAW,1761204650.286,10.128.97.90,41000,A,raspberrypi,1761204653.318,-35.00,,,,
RAW,1761204650.798,10.128.97.90,41000,A,raspberrypi,1761204653.819,-33.20,,,,
RAW,1761204651.317,10.128.97.90,41000,A,raspberrypi,1761204654.319,-31.40,,,,
RAW,1761204652.333,10.128.97.90,41000,A,raspberrypi,1761204655.320,-49.80,,,,
RAW,1761204652.848,10.128.97.90,41000,A,raspberrypi,1761204655.821,-54.80,,,,
RAW,1761204653.253,10.128.97.90,41000,A,raspberrypi,1761204656.321,-57.20,,,,
RAW,1761204653.771,10.128.97.90,41000,A,raspberrypi,1761204656.822,-59.90,,,,
RAW,1761204654.278,10.128.97.90,41000,A,raspberrypi,1761204657.323,-57.00,,,,
RAW,1761204654.790,10.128.97.90,41000,A,raspberrypi,1761204657.823,-55.80,,,,
RAW,1761204655.301,10.128.97.90,41000,A,raspberrypi,1761204658.321,-57.00,,,,
RAW,1761204655.780,10.128.97.90,41000,A,raspberrypi,1761204658.824,-57.20,,,,
RAW,1761204656.224,10.128.97.90,41000,A,raspberrypi,1761204659.325,-55.60,,,,
LEG_VAST,1761204656.441,,,A,raspberrypi,,,mean,20,2.000,-45.05
RAW,1761204656.838,10.128.97.90,41000,A,raspberrypi,1761204659.825,-54.00,,,,
RAW,1761204657.248,10.128.97.90,41000,A,raspberrypi,1761204660.326,-55.20,,,,
RAW,1761204657.760,10.128.97.90,41000,A,raspberrypi,1761204660.827,-50.90,,,,
RAW,1761204658.298,10.128.97.90,41000,A,raspberrypi,1761204661.327,-51.30,,,,
RAW,1761204658.783,10.128.97.90,41000,A,raspberrypi,1761204661.828,-57.40,,,,
RAW,1761204659.296,10.128.97.90,41000,A,raspberrypi,1761204662.329,-57.50,,,,
RAW,1761204659.811,10.128.97.90,41000,A,raspberrypi,1761204662.829,-54.40,,,,
RAW,1761204660.319,10.128.97.90,41000,A,raspberrypi,1761204663.329,-55.90,,,,
RAW,1761204660.727,10.128.97.90,41000,A,raspberrypi,1761204663.830,-51.00,,,,
RAW,1761204661.241,10.128.97.90,41000,A,raspberrypi,1761204664.331,-43.60,,,,
RAW,1761204661.751,10.128.97.90,41000,A,raspberrypi,1761204664.831,-41.00,,,,
RAW,1761204662.265,10.128.97.90,41000,A,raspberrypi,1761204665.332,-44.20,,,,
LEG_VAST,1761204662.691,,,A,raspberrypi,,,mean,20,2.500,-53.54
RAW,1761204662.776,10.128.97.90,41000,A,raspberrypi,1761204665.832,-46.40,,,,
RAW,1761204663.294,10.128.97.90,41000,A,raspberrypi,1761204666.333,-48.90,,,,
RAW,1761204663.800,10.128.97.90,41000,A,raspberrypi,1761204666.834,-50.10,,,,
RAW,1761204664.431,10.128.97.90,41000,A,raspberrypi,1761204667.335,-48.00,,,,
RAW,1761204664.826,10.128.97.90,41000,A,raspberrypi,1761204667.835,-54.20,,,,
RAW,1761204665.234,10.128.97.90,41000,A,raspberrypi,1761204668.336,-61.20,,,,
RAW,1761204665.745,10.128.97.90,41000,A,raspberrypi,1761204668.836,-66.20,,,,
RAW,1761204666.266,10.128.97.90,41000,A,raspberrypi,1761204669.337,-64.40,,,,
RAW,1761204666.770,10.128.97.90,41000,A,raspberrypi,1761204669.837,-55.30,,,,
RAW,1761204667.286,10.128.97.90,41000,A,raspberrypi,1761204670.338,-46.90,,,,
RAW,1761204667.803,10.128.97.90,41000,A,raspberrypi,1761204670.839,-46.00,,,,
RAW,1761204668.305,10.128.97.90,41000,A,raspberrypi,1761204671.339,-47.20,,,,
RAW,1761204668.936,10.128.97.90,41000,A,raspberrypi,1761204671.840,-47.00,,,,
LEG_VAST,1761204669.133,,,A,raspberrypi,,,mean,20,3.000,-51.47
RAW,1761204669.480,10.128.97.90,41000,A,raspberrypi,1761204672.341,-47.00,,,,
RAW,1761204669.742,10.128.97.90,41000,A,raspberrypi,1761204672.841,-48.70,,,,
RAW,1761204670.371,10.128.97.90,41000,A,raspberrypi,1761204673.342,-52.80,,,,
RAW,1761204670.967,10.128.97.90,41000,A,raspberrypi,1761204673.842,-49.60,,,,
RAW,1761204671.361,10.128.97.90,41000,A,raspberrypi,1761204674.343,-45.10,,,,
RAW,1761204671.788,10.128.97.90,41000,A,raspberrypi,1761204674.843,-43.10,,,,
RAW,1761204672.301,10.128.97.90,41000,A,raspberrypi,1761204675.344,-43.00,,,,
RAW,1761204672.821,10.128.97.90,41000,A,raspberrypi,1761204675.845,-43.00,,,,
RAW,1761204673.334,10.128.97.90,41000,A,raspberrypi,1761204676.345,-43.00,,,,
RAW,1761204673.838,10.128.97.90,41000,A,raspberrypi,1761204676.846,-43.00,,,,
RAW,1761204674.249,10.128.97.90,41000,A,raspberrypi,1761204677.346,-43.80,,,,
RAW,1761204674.810,10.128.97.90,41000,A,raspberrypi,1761204677.847,-48.40,,,,
RAW,1761204675.271,10.128.97.90,41000,A,raspberrypi,1761204678.348,-52.90,,,,
RAW,1761204675.782,10.128.97.90,41000,A,raspberrypi,1761204678.848,-54.80,,,,
RAW,1761204676.316,10.128.97.90,41000,A,raspberrypi,1761204679.349,-55.40,,,,
RAW,1761204676.803,10.128.97.90,41000,A,raspberrypi,1761204679.849,-57.50,,,,
RAW,1761204677.315,10.128.97.90,41000,A,raspberrypi,1761204680.350,-59.30,,,,
RAW,1761204677.833,10.128.97.90,41000,A,raspberrypi,1761204680.850,-62.60,,,,
RAW,1761204678.340,10.128.97.90,41000,A,raspberrypi,1761204681.351,-64.00,,,,
LEG_VAST,1761204678.446,,,A,raspberrypi,,,mean,20,3.500,-50.20
RAW,1761204678.752,10.128.97.90,41000,A,raspberrypi,1761204681.852,-64.60,,,,
RAW,1761204679.364,10.128.97.90,41000,A,raspberrypi,1761204682.352,-64.80,,,,
RAW,1761204679.775,10.128.97.90,41000,A,raspberrypi,1761204682.853,-63.20,,,,
RAW,1761204680.288,10.128.97.90,41000,A,raspberrypi,1761204683.353,-61.10,,,,
RAW,1761204680.802,10.128.97.90,41000,A,raspberrypi,1761204683.854,-60.00,,,,
RAW,1761204681.316,10.128.97.90,41000,A,raspberrypi,1761204684.354,-60.90,,,,
RAW,1761204681.824,10.128.97.90,41000,A,raspberrypi,1761204684.855,-63.20,,,,
RAW,1761204682.333,10.128.97.90,41000,A,raspberrypi,1761204685.356,-67.40,,,,
RAW,1761204682.957,10.128.97.90,41000,A,raspberrypi,1761204685.856,-69.00,,,,
RAW,1761204683.255,10.128.97.90,41000,A,raspberrypi,1761204686.357,-68.00,,,,
RAW,1761204683.797,10.128.97.90,41000,A,raspberrypi,1761204686.858,-65.00,,,,
RAW,1761204684.278,10.128.97.90,41000,A,raspberrypi,1761204687.358,-60.50,,,,
RAW,1761204684.793,10.128.97.90,41000,A,raspberrypi,1761204687.859,-58.20,,,,
RAW,1761204685.242,10.128.97.90,41000,A,raspberrypi,1761204688.360,-60.90,,,,
RAW,1761204685.817,10.128.97.90,41000,A,raspberrypi,1761204688.860,-64.20,,,,
RAW,1761204686.344,10.128.97.90,41000,A,raspberrypi,1761204689.361,-61.00,,,,
RAW,1761204686.848,10.128.97.90,41000,A,raspberrypi,1761204689.861,-61.90,,,,
RAW,1761204687.357,10.128.97.90,41000,A,raspberrypi,1761204690.361,-64.80,,,,
RAW,1761204687.864,10.128.97.90,41000,A,raspberrypi,1761204690.863,-64.80,,,,
RAW,1761204688.898,10.128.97.90,41000,A,raspberrypi,1761204691.864,-63.00,,,,
RAW,1761204689.300,10.128.97.90,41000,A,raspberrypi,1761204692.364,-62.70,,,,
RAW,1761204689.812,10.128.97.90,41000,A,raspberrypi,1761204692.865,-60.90,,,,
RAW,1761204690.323,10.128.97.90,41000,A,raspberrypi,1761204693.366,-61.10,,,,
RAW,1761204690.836,10.128.97.90,41000,A,raspberrypi,1761204693.866,-63.20,,,,
RAW,1761204691.347,10.128.97.90,41000,A,raspberrypi,1761204694.367,-63.90,,,,
LEG_VAST,1761204691.368,,,A,raspberrypi,,,mean,20,4.000,-63.23
RAW,1761204691.756,10.128.97.90,41000,A,raspberrypi,1761204694.867,-65.20,,,,
RAW,1761204692.271,10.128.97.90,41000,A,raspberrypi,1761204695.368,-66.20,,,,
RAW,1761204692.781,10.128.97.90,41000,A,raspberrypi,1761204695.869,-62.20,,,,
RAW,1761204694.414,10.128.97.90,41000,A,raspberrypi,1761204697.370,-58.00,,,,
RAW,1761204694.927,10.128.97.90,41000,A,raspberrypi,1761204697.871,-59.50,,,,
RAW,1761204695.849,10.128.97.90,41000,A,raspberrypi,1761204698.872,-63.70,,,,
RAW,1761204696.361,10.128.97.90,41000,A,raspberrypi,1761204699.373,-61.60,,,,
RAW,1761204696.773,10.128.97.90,41000,A,raspberrypi,1761204699.873,-61.20,,,,
RAW,1761204697.283,10.128.97.90,41000,A,raspberrypi,1761204700.374,-62.80,,,,
RAW,1761204697.797,10.128.97.90,41000,A,raspberrypi,1761204700.874,-61.40,,,,
RAW,1761204698.454,10.128.97.90,41000,A,raspberrypi,1761204701.375,-63.20,,,,
LEG_VAST,1761204698.717,,,A,raspberrypi,,,mean,20,4.500,-62.57
RAW,1761204698.820,10.128.97.90,41000,A,raspberrypi,1761204701.876,-60.90,,,,
RAW,1761204699.331,10.128.97.90,41000,A,raspberrypi,1761204702.376,-57.40,,,,
RAW,1761204699.846,10.128.97.90,41000,A,raspberrypi,1761204702.877,-58.00,,,,
RAW,1761204700.379,10.128.97.90,41000,A,raspberrypi,1761204703.377,-56.90,,,,
RAW,1761204700.868,10.128.97.90,41000,A,raspberrypi,1761204703.878,-56.80,,,,
RAW,1761204701.255,10.128.97.90,41000,A,raspberrypi,1761204704.379,-58.20,,,,
RAW,1761204701.793,10.128.97.90,41000,A,raspberrypi,1761204704.879,-60.80,,,,
RAW,1761204702.307,10.128.97.90,41000,A,raspberrypi,1761204705.380,-62.60,,,,
RAW,1761204702.841,10.128.97.90,41000,A,raspberrypi,1761204705.880,-61.80,,,,
RAW,1761204703.336,10.128.97.90,41000,A,raspberrypi,1761204706.381,-54.20,,,,
RAW,1761204703.838,10.128.97.90,41000,A,raspberrypi,1761204706.881,-45.90,,,,
RAW,1761204705.067,10.128.97.90,41000,A,raspberrypi,1761204707.382,-51.30,,,,
RAW,1761204705.299,10.128.97.90,41000,A,raspberrypi,1761204708.383,-56.20,,,,
RAW,1761204705.791,10.128.97.90,41000,A,raspberrypi,1761204708.884,-55.60,,,,
LEG_VAST,1761204705.926,,,A,raspberrypi,,,mean,20,5.000,-58.52
RAW,1761204706.294,10.128.97.90,41000,A,raspberrypi,1761204709.384,-55.00,,,,
RAW,1761204706.809,10.128.97.90,41000,A,raspberrypi,1761204709.885,-55.80,,,,
RAW,1761204708.449,10.128.97.90,41000,A,raspberrypi,1761204711.387,-45.00,,,,
RAW,1761204709.878,10.128.97.90,41000,A,raspberrypi,1761204712.888,-54.80,,,,
RAW,1761204710.293,10.128.97.90,41000,A,raspberrypi,1761204713.389,-54.40,,,,
RAW,1761204710.902,10.128.97.90,41000,A,raspberrypi,1761204713.889,-57.00,,,,
RAW,1761204711.314,10.128.97.90,41000,A,raspberrypi,1761204714.390,-55.80,,,,
RAW,1761204711.824,10.128.97.90,41000,A,raspberrypi,1761204714.891,-52.70,,,,
RAW,1761204712.336,10.128.97.90,41000,A,raspberrypi,1761204715.391,-56.20,,,,
RAW,1761204713.366,10.128.97.90,41000,A,raspberrypi,1761204716.392,-52.90,,,,
RAW,1761204713.874,10.128.97.90,41000,A,raspberrypi,1761204716.893,-49.20,,,,
RAW,1761204714.435,10.128.97.90,41000,A,raspberrypi,1761204717.394,-50.20,,,,
RAW,1761204714.793,10.128.97.90,41000,A,raspberrypi,1761204717.894,-55.90,,,,
RAW,1761204715.417,10.128.97.90,41000,A,raspberrypi,1761204718.395,-58.60,,,,
RAW,1761204715.819,10.128.97.90,41000,A,raspberrypi,1761204718.896,-54.80,,,,
RAW,1761204716.285,10.128.97.90,41000,A,raspberrypi,1761204719.396,-51.50,,,,
