event,host_time,src_ip,src_port,key,pi_name,payload_ts,rssi_dbm,agg_mode,agg_N,dist_m,rssi_mean
RAW,1761204768.86,10.128.97.90,41000,A,raspberrypi,1761204771.957,-58.6,,,9,
RAW,1761204769.375,10.128.97.90,41000,A,raspberrypi,1761204772.458,-61,,,9,
RAW,1761204769.893,10.128.97.90,41000,A,raspberrypi,1761204772.958,-60.3,,,9,
RAW,1761204770.436,10.128.97.90,41000,A,raspberrypi,1761204773.459,-55,,,9,
RAW,1761204770.908,10.128.97.90,41000,A,raspberrypi,1761204773.959,-55.2,,,9,
RAW,1761204771.424,10.128.97.90,41000,A,raspberrypi,1761204774.46,-56.8,,,9,
RAW,1761204771.931,10.128.97.90,41000,A,raspberrypi,1761204774.96,-60.2,,,9,
RAW,1761204772.446,10.128.97.90,41000,A,raspberrypi,1761204775.461,-62,,,9,
RAW,1761204772.854,10.128.97.90,41000,A,raspberrypi,1761204775.962,-62.2,,,9,
RAW,1761204773.416,10.128.97.90,41000,A,raspberrypi,1761204776.462,-58.2,,,9,
RAW,1761204773.878,10.128.97.90,41000,A,raspberrypi,1761204776.963,-50.6,,,9,
RAW,1761204774.42,10.128.97.90,41000,A,raspberrypi,1761204777.463,-52.4,,,9,
LEG_VAST,1761204774.618,,,A,raspberrypi,,,mean,20,9.5,-60.02
RAW,1761204774.902,10.128.97.90,41000,A,raspberrypi,1761204777.964,-56.9,,,9.5,
RAW,1761204775.416,10.128.97.90,41000,A,raspberrypi,1761204778.465,-60.1,,,9.5,
RAW,1761204775.844,10.128.97.90,41000,A,raspberrypi,1761204778.965,-62.7,,,9.5,
RAW,1761204776.351,10.128.97.90,41000,A,raspberrypi,1761204779.466,-60.9,,,9.5,
RAW,1761204776.951,10.128.97.90,41000,A,raspberrypi,1761204779.966,-56.5,,,9.5,
RAW,1761204777.36,10.128.97.90,41000,A,raspberrypi,1761204780.467,-55.6,,,9.5,
RAW,1761204778.038,10.128.97.90,41000,A,raspberrypi,1761204780.968,-50,,,9.5,
RAW,1761204778.588,10.128.97.90,41000,A,raspberrypi,1761204781.468,-54,,,9.5,
RAW,1761204779.117,10.128.97.90,41000,A,raspberrypi,1761204781.969,-60,,,9.5,
RAW,1761204779.344,10.128.97.90,41000,A,raspberrypi,1761204782.469,-61.4,,,9.5,
RAW,1761204780.345,10.128.97.90,41000,A,raspberrypi,1761204782.97,-62.1,,,9.5,
RAW,1761204780.345,10.128.97.90,41000,A,raspberrypi,1761204783.47,-62.9,,,9.5,
RAW,1761204781.116,10.128.97.90,41000,A,raspberrypi,1761204783.971,-65.9,,,9.5,
RAW,1761204781.499,10.128.97.90,41000,A,raspberrypi,1761204784.472,-65,,,9.5,
RAW,1761204781.87,10.128.97.90,41000,A,raspberrypi,1761204784.972,-63,,,9.5,
LEG_VAST,1761204781.991,,,A,raspberrypi,,,mean,20,10,-59.12
RAW,1761204782.516,10.128.97.90,41000,A,raspberrypi,1761204785.473,-64.6,,,10,
RAW,1761204782.889,10.128.97.90,41000,A,raspberrypi,1761204785.973,-61.7,,,10,
RAW,1761204783.401,10.128.97.90,41000,A,raspberrypi,1761204786.474,-61,,,10,
RAW,1761204783.915,10.128.97.90,41000,A,raspberrypi,1761204786.974,-59.5,,,10,
RAW,1761204784.427,10.128.97.90,41000,A,raspberrypi,1761204787.475,-60.3,,,10,
RAW,1761204784.939,10.128.97.90,41000,A,raspberrypi,1761204787.976,-64.9,,,10,
RAW,1761204785.448,10.128.97.90,41000,A,raspberrypi,1761204788.476,-66.1,,,10,
RAW,1761204785.858,10.128.97.90,41000,A,raspberrypi,1761204788.977,-67.4,,,10,
RAW,1761204786.371,10.128.97.90,41000,A,raspberrypi,1761204789.477,-66.8,,,10,
RAW,1761204786.852,10.128.97.90,41000,A,raspberrypi,1761204789.978,-63,,,10,
RAW,1761204787.397,10.128.97.90,41000,A,raspberrypi,1761204790.479,-67,,,10,
RAW,1761204787.907,10.128.97.90,41000,A,raspberrypi,1761204790.979,-73,,,10,
RAW,1761204788.428,10.128.97.90,41000,A,raspberrypi,1761204791.48,-75.3,,,10,
RAW,1761204788.93,10.128.97.90,41000,A,raspberrypi,1761204791.981,-75.5,,,10,
RAW,1761204789.545,10.128.97.90,41000,A,raspberrypi,1761204792.481,-75,,,10,
RAW,1761204789.966,10.128.97.90,41000,A,raspberrypi,1761204792.982,-74.1,,,10,
RAW,1761204790.468,10.128.97.90,41000,A,raspberrypi,1761204793.482,-74,,,10,
RAW,1761204790.982,10.128.97.90,41000,A,raspberrypi,1761204793.983,-74,,,10,
RAW,1761204791.494,10.128.97.90,41000,A,raspberrypi,1761204794.483,-74,,,10,
RAW,1761204791.909,10.128.97.90,41000,A,raspberrypi,1761204794.984,-74,,,10,
RAW,1761204792.414,10.128.97.90,41000,A,raspberrypi,1761204795.485,-70,,,10,
RAW,1761204792.925,10.128.97.90,41000,A,raspberrypi,1761204795.985,-62.6,,,10,
RAW,1761204793.437,10.128.97.90,41000,A,raspberrypi,1761204796.486,-61.6,,,10,
RAW,1761204793.966,10.128.97.90,41000,A,raspberrypi,1761204796.986,-64.3,,,10,
RAW,1761204794.601,10.128.97.90,41000,A,raspberrypi,1761204797.487,-62.7,,,10,
RAW,1761204795.01,10.128.97.90,41000,A,raspberrypi,1761204797.987,-60.2,,,10,
RAW,1761204795.521,10.128.97.90,41000,A,raspberrypi,1761204798.488,-63,,,10,
RAW,1761204796.04,10.128.97.90,41000,A,raspberrypi,1761204798.989,-57.7,,,10,
RAW,1761204796.434,10.128.97.90,41000,A,raspberrypi,1761204799.489,-50,,,10,
RAW,1761204796.917,10.128.97.90,41000,A,raspberrypi,1761204799.99,-56.1,,,10,
RAW,1761204797.43,10.128.97.90,41000,A,raspberrypi,1761204800.49,-53,,,10,
RAW,1761204797.961,10.128.97.90,41000,A,raspberrypi,1761204800.991,-54.6,,,10,
RAW,1761204798.479,10.128.97.90,41000,A,raspberrypi,1761204801.492,-62.2,,,10,
RAW,1761204798.968,10.128.97.90,41000,A,raspberrypi,1761204801.992,-62.8,,,10,
RAW,1761204799.479,10.128.97.90,41000,A,raspberrypi,1761204802.493,-59.6,,,10,
RAW,1761204799.889,10.128.97.90,41000,A,raspberrypi,1761204802.993,-56.1,,,10,
RAW,1761204800.398,10.128.97.90,41000,A,raspberrypi,1761204803.494,-61,,,10,
RAW,1761204800.915,10.128.97.90,41000,A,raspberrypi,1761204803.995,-62.6,,,10,
RAW,1761204801.425,10.128.97.90,41000,A,raspberrypi,1761204804.495,-58.4,,,10,
RAW,1761204801.935,10.128.97.90,41000,A,raspberrypi,1761204804.996,-58.3,,,10,
RAW,1761204802.447,10.128.97.90,41000,A,raspberrypi,1761204805.496,-56.7,,,10,
RAW,1761204802.961,10.128.97.90,41000,A,raspberrypi,1761204805.997,-52.6,,,10,
RAW,1761204803.517,10.128.97.90,41000,A,raspberrypi,1761204806.498,-54.5,,,10,
RAW,1761204803.883,10.128.97.90,41000,A,raspberrypi,1761204806.998,-59,,,10,
RAW,1761204804.393,10.128.97.90,41000,A,raspberrypi,1761204807.499,-62.6,,,10,
RAW,1761204804.921,10.128.97.90,41000,A,raspberrypi,1761204807.999,-62.4,,,10,
RAW,1761204805.419,10.128.97.90,41000,A,raspberrypi,1761204808.5,-61.4,,,10,
RAW,1761204805.93,10.128.97.90,41000,A,raspberrypi,1761204809.001,-61.1,,,10,
RAW,1761204806.44,10.128.97.90,41000,A,raspberrypi,1761204809.501,-61.3,,,10,
RAW,1761204806.955,10.128.97.90,41000,A,raspberrypi,1761204810.002,-61.1,,,10,
RAW,1761204807.467,10.128.97.90,41000,A,raspberrypi,1761204810.502,-63.7,,,10,
RAW,1761204808.016,10.128.97.90,41000,A,raspberrypi,1761204811.003,-65.7,,,10,
RAW,1761204808.49,10.128.97.90,41000,A,raspberrypi,1761204811.503,-66.8,,,10,
RAW,1761204808.898,10.128.97.90,41000,A,raspberrypi,1761204812.004,-68,,,10,
RAW,1761204809.759,10.128.97.90,41000,A,raspberrypi,1761204812.505,-68.2,,,10,
RAW,1761204810.036,10.128.97.90,41000,A,raspberrypi,1761204813.005,-66.2,,,10,
RAW,1761204811.213,10.128.97.90,41000,A,raspberrypi,1761204813.506,-64.9,,,10,
RAW,1761204811.213,10.128.97.90,41000,A,raspberrypi,1761204814.006,-69,,,10,
RAW,1761204811.468,10.128.97.90,41000,A,raspberrypi,1761204814.507,-67.7,,,10,
RAW,1761204812.002,10.128.97.90,41000,A,raspberrypi,1761204815.008,-64.5,,,10,
RAW,1761204812.483,10.128.97.90,41000,A,raspberrypi,1761204815.508,-63.2,,,10,
RAW,1761204812.892,10.128.97.90,41000,A,raspberrypi,1761204816.009,-65.6,,,10,
RAW,1761204813.406,10.128.97.90,41000,A,raspberrypi,1761204816.509,-63.2,,,10,
RAW,1761204813.918,10.128.97.90,41000,A,raspberrypi,1761204817.01,-63,,,10,
