host_ip,rssi_dbm,dist_m
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-44.00,0.250
172.20.10.3,-44.00,0.250
172.20.10.3,-44.00,0.250
172.20.10.3,-44.00,0.250
172.20.10.3,-44.00,0.250
172.20.10.3,-44.00,0.250
172.20.10.3,-44.00,0.250
172.20.10.3,-44.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-42.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
172.20.10.3,-43.00,0.250
