host_ip,rssi_dbm,dist_m
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-66.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-63.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-65.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
172.20.10.3,-64.00,3.000
